TeamName,G,Date,,Opp,WinorLose,points,opp_points,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Cleveland Cavaliers,55,2/9/2022,,SAS,W,105,92,39,82,0.476,9,21,0.429,18,24,0.75,10,51,18,8,2,13,12,,38,99,0.384,8,33,0.242,8,11,0.727,15,46,24,8,4,13,17
Cleveland Cavaliers,56,2/11/2022,@,IND,W,120,113,43,81,0.531,9,24,0.375,25,30,0.833,6,32,20,12,7,13,16,,42,89,0.472,18,38,0.474,11,16,0.688,9,38,25,9,4,20,25
Cleveland Cavaliers,57,2/12/2022,@,PHI,L,93,103,36,77,0.468,8,24,0.333,13,15,0.867,5,34,21,3,3,15,16,,38,79,0.481,10,22,0.455,17,21,0.81,8,40,24,13,5,11,21
Cleveland Cavaliers,58,2/15/2022,@,ATL,L,116,124,45,88,0.511,16,41,0.39,10,12,0.833,14,39,30,8,3,13,23,,43,80,0.538,14,33,0.424,24,27,0.889,7,35,25,9,4,11,18
Cleveland Cavaliers,59,2/24/2022,@,DET,L,103,106,34,77,0.442,12,35,0.343,23,34,0.676,8,43,20,3,7,12,21,,35,86,0.407,11,34,0.324,25,28,0.893,13,49,23,8,8,10,24
Cleveland Cavaliers,60,2/26/2022,,WAS,W,92,86,32,83,0.386,8,25,0.32,20,24,0.833,13,49,22,9,5,13,10,,35,81,0.432,11,23,0.478,5,6,0.833,7,42,19,8,7,18,24
Cleveland Cavaliers,61,2/28/2022,,MIN,L,122,127,39,74,0.527,15,37,0.405,29,34,0.853,10,38,29,5,3,20,17,,47,86,0.547,18,42,0.429,15,19,0.789,8,31,30,12,6,13,31
Cleveland Cavaliers,62,3/2/2022,,CHO,L,98,119,37,79,0.468,10,31,0.323,14,21,0.667,4,37,21,6,1,14,18,,43,85,0.506,17,38,0.447,16,22,0.727,9,45,32,10,5,10,21
Cleveland Cavaliers,63,3/4/2022,@,PHI,L,119,125,44,82,0.537,10,28,0.357,21,24,0.875,10,41,30,5,4,12,22,,41,75,0.547,14,33,0.424,29,32,0.906,3,30,23,8,3,11,24
Cleveland Cavaliers,64,3/6/2022,,TOR,W,104,96,39,85,0.459,11,36,0.306,15,23,0.652,15,58,24,5,7,17,22,,37,94,0.394,6,24,0.25,16,26,0.615,14,45,17,13,3,7,20
Cleveland Cavaliers,65,3/8/2022,@,IND,W,127,124,47,94,0.5,9,32,0.281,24,27,0.889,14,40,25,13,6,8,16,,49,91,0.538,16,32,0.5,10,15,0.667,11,38,35,6,7,17,20
Cleveland Cavaliers,66,3/11/2022,@,MIA,L,105,117,35,79,0.443,8,25,0.32,27,29,0.931,7,40,25,5,2,17,23,,41,86,0.477,11,35,0.314,24,27,0.889,8,42,28,9,6,9,26
Cleveland Cavaliers,67,3/12/2022,@,CHI,L,91,101,36,86,0.419,5,24,0.208,14,17,0.824,5,40,19,7,4,14,19,,39,88,0.443,9,21,0.429,14,15,0.933,8,46,20,12,5,12,18
Cleveland Cavaliers,68,3/14/2022,,LAC,W,120,111,41,86,0.477,15,30,0.5,23,32,0.719,12,49,28,7,4,11,19,,43,98,0.439,12,36,0.333,13,17,0.765,12,43,29,5,8,10,24
Cleveland Cavaliers,69,3/16/2022,,PHI,L,114,118,39,80,0.488,9,28,0.321,27,32,0.844,8,39,25,9,4,9,17,,41,79,0.519,12,32,0.375,24,28,0.857,7,39,24,6,2,11,25
Cleveland Cavaliers,70,3/18/2022,,DEN,W,119,116,44,98,0.449,14,37,0.378,17,26,0.654,15,46,31,11,4,11,17,,46,92,0.5,10,33,0.303,14,18,0.778,13,51,35,6,3,18,24
Cleveland Cavaliers,71,3/19/2022,,DET,W,113,109,45,88,0.511,10,26,0.385,13,23,0.565,12,44,28,7,4,14,16,,41,85,0.482,13,30,0.433,14,19,0.737,10,38,23,10,6,15,22
Cleveland Cavaliers,72,3/21/2022,,LAL,L,120,131,45,86,0.523,14,39,0.359,16,19,0.842,8,38,29,3,2,12,19,,53,94,0.564,12,32,0.375,13,16,0.813,9,41,34,7,3,8,19
Cleveland Cavaliers,73,3/24/2022,@,TOR,L,104,117,37,79,0.468,12,30,0.4,18,22,0.818,9,36,24,4,3,13,14,,42,89,0.472,16,37,0.432,17,19,0.895,13,40,26,9,5,8,22
Cleveland Cavaliers,74,3/26/2022,,CHI,L,94,98,34,82,0.415,7,31,0.226,19,27,0.704,15,46,17,7,3,13,23,,36,75,0.48,5,21,0.238,21,25,0.84,6,37,23,6,1,13,21
Cleveland Cavaliers,75,3/28/2022,,ORL,W,107,101,37,83,0.446,13,41,0.317,20,23,0.87,6,41,26,11,4,13,13,,42,87,0.483,10,37,0.27,7,13,0.538,8,45,31,6,1,17,24
Cleveland Cavaliers,76,3/30/2022,,DAL,L,112,120,42,83,0.506,11,25,0.44,17,22,0.773,9,39,24,7,3,13,15,,46,88,0.523,16,42,0.381,12,15,0.8,9,38,28,6,6,11,17
Cleveland Cavaliers,77,3/31/2022,@,ATL,L,107,131,39,90,0.433,7,30,0.233,22,28,0.786,15,47,19,6,5,14,20,,45,91,0.495,17,39,0.436,24,28,0.857,12,48,27,7,4,8,22
Cleveland Cavaliers,78,4/2/2022,@,NYK,W,119,101,44,81,0.543,15,34,0.441,16,21,0.762,7,43,26,6,3,9,24,,31,77,0.403,13,30,0.433,26,34,0.765,6,35,19,6,4,10,19
Cleveland Cavaliers,79,4/3/2022,,PHI,L,108,112,35,78,0.449,15,33,0.455,23,31,0.742,7,41,24,10,3,9,28,,33,80,0.413,11,31,0.355,35,42,0.833,12,50,23,7,8,14,19
Cleveland Cavaliers,80,4/5/2022,@,ORL,L,115,120,42,86,0.488,16,36,0.444,15,22,0.682,9,47,25,6,4,11,11,,47,93,0.505,16,35,0.457,10,15,0.667,8,43,31,9,8,7,19
Cleveland Cavaliers,81,4/8/2022,@,BRK,L,107,118,40,82,0.488,8,27,0.296,19,24,0.792,10,31,19,4,4,8,20,,43,92,0.467,12,32,0.375,20,21,0.952,13,45,30,5,8,10,20
Cleveland Cavaliers,82,4/10/2022,,MIL,W,133,115,51,94,0.543,19,38,0.5,12,17,0.706,10,48,39,5,5,10,26,,39,88,0.443,12,30,0.4,25,32,0.781,8,41,27,7,2,12,14
Atlanta Hawks,1,10/21/2021,,DAL,W,113,87,45,94,0.479,15,35,0.429,8,9,0.889,6,55,31,8,9,13,16,,31,93,0.333,13,43,0.302,12,13,0.923,10,50,16,7,3,15,21
Atlanta Hawks,2,10/23/2021,@,CLE,L,95,101,38,99,0.384,10,34,0.294,9,15,0.6,17,54,20,5,3,9,23,,37,89,0.416,7,28,0.25,20,27,0.741,12,54,23,6,6,10,16
Atlanta Hawks,3,10/25/2021,,DET,W,122,104,46,90,0.511,12,32,0.375,18,21,0.857,10,49,24,11,3,13,19,,40,91,0.44,9,33,0.273,15,18,0.833,11,36,26,7,6,14,15
Atlanta Hawks,4,10/27/2021,@,NOP,W,102,99,40,96,0.417,8,30,0.267,14,17,0.824,21,55,21,4,4,11,14,,40,93,0.43,11,36,0.306,8,9,0.889,9,44,24,5,6,9,19
Atlanta Hawks,5,10/28/2021,@,WAS,L,111,122,48,88,0.545,6,21,0.286,9,14,0.643,6,43,26,4,3,13,16,,46,99,0.465,13,34,0.382,17,21,0.81,14,51,26,6,4,6,16
Atlanta Hawks,6,10/30/2021,@,PHI,L,94,122,36,95,0.379,8,22,0.364,14,19,0.737,20,49,24,6,1,19,17,,46,86,0.535,12,38,0.316,18,19,0.947,5,37,24,11,6,12,24
Atlanta Hawks,7,11/1/2021,,WAS,W,118,111,38,83,0.458,13,34,0.382,29,29,1,13,47,24,9,5,11,17,,41,86,0.477,13,39,0.333,16,16,1,7,36,27,7,4,12,24
Atlanta Hawks,8,11/3/2021,@,BRK,L,108,117,41,94,0.436,13,35,0.371,13,15,0.867,12,52,23,8,4,14,16,,43,88,0.489,22,48,0.458,9,12,0.75,7,42,34,7,8,14,18
Atlanta Hawks,9,11/4/2021,,UTA,L,98,116,35,82,0.427,7,28,0.25,21,26,0.808,5,32,18,11,4,9,24,,41,81,0.506,17,41,0.415,17,23,0.739,8,46,30,6,4,14,20
Atlanta Hawks,10,11/6/2021,@,PHO,L,117,121,42,97,0.433,13,33,0.394,20,23,0.87,14,50,18,3,1,12,16,,45,88,0.511,14,43,0.326,17,21,0.81,5,42,26,8,6,12,22
Atlanta Hawks,11,11/8/2021,@,GSW,L,113,127,38,82,0.463,17,43,0.395,20,26,0.769,3,35,21,6,2,18,16,,44,92,0.478,18,44,0.409,21,22,0.955,10,39,31,13,4,13,22
Atlanta Hawks,12,11/9/2021,@,UTA,L,98,110,37,85,0.435,18,35,0.514,6,10,0.6,6,32,22,6,5,11,18,,41,81,0.506,15,38,0.395,13,16,0.813,8,44,21,8,4,14,20
Atlanta Hawks,13,11/12/2021,@,DEN,L,96,105,38,93,0.409,5,28,0.179,15,21,0.714,14,50,20,2,5,8,20,,40,90,0.444,10,35,0.286,15,20,0.75,10,49,26,6,5,7,21
Atlanta Hawks,14,11/14/2021,,MIL,W,120,100,47,97,0.485,15,35,0.429,11,13,0.846,15,51,21,6,1,12,19,,38,84,0.452,14,41,0.341,10,16,0.625,4,30,24,8,3,11,17
Atlanta Hawks,15,11/15/2021,,ORL,W,129,111,47,85,0.553,14,30,0.467,21,32,0.656,9,46,32,10,7,11,17,,43,95,0.453,16,43,0.372,9,14,0.643,12,41,30,8,5,16,27
Atlanta Hawks,16,11/17/2021,,BOS,W,110,99,41,81,0.506,13,37,0.351,15,18,0.833,6,40,28,9,4,11,17,,37,84,0.44,11,41,0.268,14,17,0.824,12,42,24,9,2,14,17
Atlanta Hawks,17,11/20/2021,,CHO,W,115,105,43,82,0.524,12,34,0.353,17,21,0.81,8,46,24,6,6,12,22,,43,102,0.422,10,40,0.25,9,15,0.6,20,51,26,6,2,10,22
Atlanta Hawks,18,11/22/2021,,OKC,W,113,101,42,87,0.483,14,34,0.412,15,16,0.938,8,44,25,6,6,7,16,,39,97,0.402,10,38,0.263,13,14,0.929,16,50,24,5,5,8,15
Atlanta Hawks,19,11/24/2021,@,SAS,W,124,106,45,88,0.511,12,26,0.462,22,24,0.917,8,44,26,10,5,9,11,,43,100,0.43,12,33,0.364,8,10,0.8,15,44,27,8,4,12,16
Atlanta Hawks,20,11/26/2021,@,MEM,W,132,100,52,89,0.584,13,27,0.481,15,21,0.714,9,49,33,8,5,12,15,,37,91,0.407,12,38,0.316,14,19,0.737,10,36,27,8,7,13,19
Atlanta Hawks,21,11/27/2021,,NYK,L,90,99,33,93,0.355,9,37,0.243,15,20,0.75,13,52,18,8,6,6,17,,36,82,0.439,11,29,0.379,16,22,0.727,8,50,20,4,3,10,17
Atlanta Hawks,22,12/1/2021,@,IND,W,114,111,44,86,0.512,16,33,0.485,10,12,0.833,7,41,24,4,8,13,15,,44,90,0.489,10,33,0.303,13,16,0.813,8,40,23,8,4,10,18
Atlanta Hawks,23,12/3/2021,,PHI,L,96,98,31,76,0.408,10,28,0.357,24,30,0.8,11,47,20,5,3,14,20,,38,81,0.469,9,22,0.409,13,17,0.765,6,40,22,8,5,11,24
Atlanta Hawks,24,12/5/2021,,CHO,L,127,130,48,93,0.516,17,37,0.459,14,18,0.778,10,45,29,4,3,10,19,,46,86,0.535,17,37,0.459,21,28,0.75,7,39,21,9,3,6,18
Atlanta Hawks,25,12/6/2021,@,MIN,W,121,110,40,90,0.444,25,49,0.51,16,19,0.842,11,49,31,5,8,10,20,,39,98,0.398,17,40,0.425,15,19,0.789,16,50,22,9,5,8,17
Atlanta Hawks,26,12/10/2021,,BRK,L,105,113,37,94,0.394,11,34,0.324,20,24,0.833,16,49,21,10,3,14,19,,46,93,0.495,6,23,0.261,15,16,0.938,9,41,26,9,7,13,22
Atlanta Hawks,27,12/13/2021,,HOU,L,126,132,42,85,0.494,15,39,0.385,27,31,0.871,8,40,20,9,6,12,26,,46,96,0.479,19,46,0.413,21,27,0.778,12,45,27,8,5,11,24
Atlanta Hawks,28,12/15/2021,@,ORL,W,111,99,42,85,0.494,11,31,0.355,16,16,1,6,40,25,11,5,13,16,,35,90,0.389,10,35,0.286,19,21,0.905,12,46,25,4,2,16,17
Atlanta Hawks,29,12/17/2021,,DEN,L,115,133,41,88,0.466,7,24,0.292,26,34,0.765,10,37,22,6,3,15,17,,50,86,0.581,17,38,0.447,16,18,0.889,4,38,35,9,7,14,22
Atlanta Hawks,30,12/22/2021,,ORL,L,98,104,32,80,0.4,12,31,0.387,22,29,0.759,13,49,21,4,8,14,19,,38,85,0.447,11,37,0.297,17,23,0.739,8,40,27,11,5,10,24
Atlanta Hawks,31,12/23/2021,@,PHI,W,98,96,37,82,0.451,7,24,0.292,17,19,0.895,11,46,20,5,4,10,19,,33,80,0.413,6,27,0.222,24,26,0.923,8,38,20,8,7,8,13
Atlanta Hawks,32,12/25/2021,@,NYK,L,87,101,33,87,0.379,13,38,0.342,8,14,0.571,8,46,23,8,5,12,12,,38,85,0.447,20,50,0.4,5,12,0.417,9,50,28,6,6,10,13
Atlanta Hawks,33,12/27/2021,,CHI,L,118,130,40,89,0.449,15,34,0.441,23,26,0.885,11,45,22,3,5,10,14,,51,94,0.543,18,37,0.486,10,14,0.714,9,44,29,5,6,7,19
Atlanta Hawks,34,12/29/2021,@,CHI,L,117,131,44,92,0.478,11,26,0.423,18,26,0.692,10,37,26,6,3,11,17,,52,84,0.619,10,22,0.455,17,22,0.773,6,41,38,9,6,13,18
Atlanta Hawks,35,12/31/2021,@,CLE,W,121,118,43,97,0.443,16,38,0.421,19,21,0.905,14,44,23,8,4,2,23,,48,84,0.571,8,25,0.32,14,24,0.583,8,46,27,1,8,9,18
Atlanta Hawks,36,1/3/2022,@,POR,L,131,136,48,88,0.545,14,41,0.341,21,24,0.875,9,39,31,6,1,12,24,,47,89,0.528,18,41,0.439,24,28,0.857,12,41,29,10,3,9,19
Atlanta Hawks,37,1/5/2022,@,SAC,W,108,102,39,86,0.453,8,30,0.267,22,30,0.733,10,48,20,8,5,10,14,,38,90,0.422,11,27,0.407,15,20,0.75,10,47,15,6,1,11,20
Atlanta Hawks,38,1/7/2022,@,LAL,L,118,134,43,96,0.448,13,36,0.361,19,27,0.704,13,54,29,3,0,15,18,,50,101,0.495,17,41,0.415,17,19,0.895,8,47,37,14,4,8,26
Atlanta Hawks,39,1/9/2022,@,LAC,L,93,106,35,78,0.449,7,26,0.269,16,19,0.842,6,39,19,6,2,13,14,,44,92,0.478,12,33,0.364,6,7,0.857,13,47,24,5,4,12,18
Atlanta Hawks,40,1/12/2022,,MIA,L,91,115,31,82,0.378,13,45,0.289,16,23,0.696,6,37,20,8,3,14,15,,43,90,0.478,16,45,0.356,13,14,0.929,10,54,28,7,4,14,20
Atlanta Hawks,41,1/14/2022,@,MIA,L,118,124,38,79,0.481,16,38,0.421,26,30,0.867,9,34,26,6,6,15,27,,41,77,0.532,14,30,0.467,28,30,0.933,9,37,30,6,5,15,27
Atlanta Hawks,42,1/15/2022,,NYK,L,108,117,40,80,0.5,16,44,0.364,12,17,0.706,4,31,23,5,5,9,20,,42,83,0.506,13,31,0.419,20,26,0.769,11,44,24,2,0,8,20
Atlanta Hawks,43,1/17/2022,,MIL,W,121,114,38,86,0.442,15,36,0.417,30,32,0.938,10,46,25,7,8,13,18,,39,88,0.443,16,38,0.421,20,24,0.833,9,42,21,8,4,13,28
Atlanta Hawks,44,1/19/2022,,MIN,W,134,122,45,86,0.523,15,38,0.395,29,33,0.879,8,39,34,7,9,11,23,,42,97,0.433,17,46,0.37,21,29,0.724,16,45,21,10,3,13,24
Atlanta Hawks,45,1/21/2022,,MIA,W,110,108,38,68,0.559,14,33,0.424,20,24,0.833,6,36,26,3,1,16,17,,41,85,0.482,15,40,0.375,11,12,0.917,11,33,30,8,1,15,22
Atlanta Hawks,46,1/23/2022,@,CHO,W,113,91,40,88,0.455,15,39,0.385,18,24,0.75,7,45,25,12,6,10,22,,34,87,0.391,4,36,0.111,19,27,0.704,11,54,23,6,6,16,24
Atlanta Hawks,47,1/26/2022,,SAC,W,121,104,48,90,0.533,12,36,0.333,13,17,0.765,6,48,29,9,2,8,18,,39,93,0.419,12,40,0.3,14,19,0.737,10,42,23,6,3,12,20
Atlanta Hawks,48,1/28/2022,,BOS,W,108,92,41,89,0.461,12,31,0.387,14,20,0.7,9,43,19,10,11,11,21,,30,86,0.349,7,36,0.194,25,27,0.926,16,52,15,5,8,16,25
Atlanta Hawks,49,1/30/2022,,LAL,W,129,121,49,84,0.583,10,31,0.323,21,32,0.656,8,45,31,7,0,12,21,,47,87,0.54,15,35,0.429,12,23,0.522,6,38,29,5,2,12,24
Atlanta Hawks,50,1/31/2022,,TOR,L,100,106,37,81,0.457,12,32,0.375,14,16,0.875,5,46,28,6,5,15,20,,38,89,0.427,18,36,0.5,12,17,0.706,6,43,21,7,8,8,15
Atlanta Hawks,51,2/3/2022,,PHO,W,124,115,44,84,0.524,20,40,0.5,16,22,0.727,6,41,25,6,1,15,21,,46,88,0.523,9,32,0.281,14,18,0.778,6,39,30,11,2,10,20
Atlanta Hawks,52,2/4/2022,@,TOR,L,114,125,43,93,0.462,9,29,0.31,19,21,0.905,13,40,27,12,4,9,16,,46,81,0.568,17,27,0.63,16,18,0.889,8,45,29,7,4,14,18
Atlanta Hawks,53,2/6/2022,@,DAL,L,94,103,37,95,0.389,5,25,0.2,15,16,0.938,15,50,21,7,4,12,18,,38,88,0.432,16,36,0.444,11,13,0.846,12,48,25,8,5,14,25
Atlanta Hawks,54,2/8/2022,,IND,W,133,112,52,90,0.578,17,33,0.515,12,16,0.75,10,43,36,8,7,14,26,,37,93,0.398,10,31,0.323,28,33,0.848,18,43,22,10,4,13,16
Atlanta Hawks,55,2/11/2022,,SAS,L,121,136,47,103,0.456,14,43,0.326,13,15,0.867,17,49,28,10,5,14,18,,50,90,0.556,18,32,0.563,18,21,0.857,5,41,37,11,4,14,21
Atlanta Hawks,56,2/13/2022,@,BOS,L,95,105,34,93,0.366,12,38,0.316,15,15,1,11,48,18,6,3,13,22,,36,85,0.424,11,38,0.289,22,27,0.815,12,54,21,5,6,12,15
Atlanta Hawks,57,2/15/2022,,CLE,W,124,116,43,80,0.538,14,33,0.424,24,27,0.889,7,35,25,9,4,11,18,,45,88,0.511,16,41,0.39,10,12,0.833,14,39,30,8,3,13,23
Atlanta Hawks,58,2/16/2022,@,ORL,W,130,109,45,90,0.5,18,33,0.545,22,28,0.786,13,47,23,7,6,11,20,,42,98,0.429,13,41,0.317,12,13,0.923,12,45,23,3,5,13,19
Atlanta Hawks,59,2/24/2022,@,CHI,L,108,112,41,97,0.423,8,28,0.286,18,27,0.667,13,45,20,2,3,9,18,,41,84,0.488,8,27,0.296,22,27,0.815,6,43,16,5,8,8,20
Atlanta Hawks,60,2/26/2022,,TOR,W,127,100,48,83,0.578,13,31,0.419,18,22,0.818,5,45,27,8,8,12,19,,38,95,0.4,10,32,0.313,14,19,0.737,11,42,25,5,2,11,26
Atlanta Hawks,61,3/1/2022,@,BOS,L,98,107,36,83,0.434,7,31,0.226,19,24,0.792,5,37,15,8,4,9,20,,39,83,0.47,11,35,0.314,18,19,0.947,11,47,27,4,8,12,20
Atlanta Hawks,62,3/3/2022,,CHI,W,130,124,44,84,0.524,18,40,0.45,24,28,0.857,8,33,26,7,3,5,15,,52,88,0.591,14,26,0.538,6,7,0.857,5,32,30,5,2,13,19
Atlanta Hawks,63,3/4/2022,@,WAS,W,117,114,38,91,0.418,13,36,0.361,28,34,0.824,13,39,18,6,5,4,16,,46,85,0.541,14,29,0.483,8,9,0.889,7,41,37,2,7,14,29
Atlanta Hawks,64,3/7/2022,@,DET,L,110,113,42,93,0.452,11,38,0.289,15,22,0.682,13,48,28,3,6,13,25,,43,93,0.462,12,33,0.364,15,23,0.652,15,47,27,7,2,12,27
Atlanta Hawks,65,3/9/2022,@,MIL,L,115,124,43,86,0.5,11,38,0.289,18,22,0.818,7,44,26,6,3,9,20,,47,94,0.5,12,35,0.343,18,23,0.783,11,50,24,7,2,8,19
Atlanta Hawks,66,3/11/2022,,LAC,W,112,106,43,90,0.478,9,31,0.29,17,19,0.895,15,47,28,5,3,10,19,,40,82,0.488,12,32,0.375,14,17,0.824,6,36,22,7,3,12,20
Atlanta Hawks,67,3/13/2022,,IND,W,131,128,46,84,0.548,17,38,0.447,22,24,0.917,9,36,27,9,3,11,21,,46,89,0.517,15,35,0.429,21,26,0.808,15,43,23,7,4,15,21
Atlanta Hawks,68,3/14/2022,,POR,W,122,113,40,109,0.367,12,48,0.25,30,32,0.938,17,49,28,13,6,4,15,,44,88,0.5,10,24,0.417,15,21,0.714,11,56,25,4,9,20,25
Atlanta Hawks,69,3/16/2022,@,CHO,L,106,116,40,93,0.43,13,37,0.351,13,14,0.929,12,43,28,6,2,12,23,,43,87,0.494,11,35,0.314,19,23,0.826,11,43,30,8,8,9,18
Atlanta Hawks,70,3/18/2022,,MEM,W,120,105,45,91,0.495,13,28,0.464,17,21,0.81,7,40,28,12,6,9,20,,40,86,0.465,8,22,0.364,17,23,0.739,15,48,18,6,10,16,18
Atlanta Hawks,71,3/20/2022,,NOP,L,112,117,41,87,0.471,10,32,0.313,20,23,0.87,7,40,22,7,4,16,22,,43,96,0.448,7,21,0.333,24,27,0.889,18,54,22,12,1,15,23
Atlanta Hawks,72,3/22/2022,@,NYK,W,117,111,40,81,0.494,15,36,0.417,22,27,0.815,10,43,26,7,5,14,18,,42,86,0.488,13,34,0.382,14,26,0.538,14,41,20,12,4,13,23
Atlanta Hawks,73,3/23/2022,@,DET,L,101,122,37,92,0.402,14,44,0.318,13,15,0.867,9,40,21,8,3,14,17,,44,88,0.5,12,33,0.364,22,25,0.88,9,54,30,10,4,15,19
Atlanta Hawks,74,3/25/2022,,GSW,W,121,110,46,89,0.517,14,37,0.378,15,19,0.789,12,44,27,11,4,11,18,,43,90,0.478,14,41,0.341,10,13,0.769,14,47,27,4,1,16,22
Atlanta Hawks,75,3/28/2022,@,IND,W,132,123,47,86,0.547,17,35,0.486,21,26,0.808,13,40,32,11,4,13,19,,45,87,0.517,17,36,0.472,16,18,0.889,8,28,32,7,6,14,22
Atlanta Hawks,76,3/30/2022,@,OKC,W,136,118,49,91,0.538,18,39,0.462,20,22,0.909,6,43,28,10,4,12,19,,41,87,0.471,17,41,0.415,19,27,0.704,10,42,31,5,2,18,17
Atlanta Hawks,77,3/31/2022,,CLE,W,131,107,45,91,0.495,17,39,0.436,24,28,0.857,12,48,27,7,4,8,22,,39,90,0.433,7,30,0.233,22,28,0.786,15,47,19,6,5,14,20
Atlanta Hawks,78,4/2/2022,,BRK,W,122,115,36,86,0.419,13,41,0.317,37,49,0.755,10,54,18,10,4,6,18,,42,99,0.424,17,37,0.459,14,19,0.737,10,52,17,5,3,13,29
Atlanta Hawks,79,4/5/2022,@,TOR,L,108,118,43,94,0.457,14,37,0.378,8,12,0.667,10,43,31,5,4,7,22,,44,101,0.436,9,35,0.257,21,31,0.677,20,60,20,6,5,7,14
Atlanta Hawks,80,4/6/2022,,WAS,W,118,103,43,92,0.467,16,39,0.41,16,19,0.842,7,39,26,11,1,6,13,,42,86,0.488,10,35,0.286,9,11,0.818,6,44,26,4,4,14,17
Atlanta Hawks,81,4/8/2022,@,MIA,L,109,113,42,88,0.477,8,34,0.235,17,19,0.895,13,43,17,9,0,14,23,,40,72,0.556,11,26,0.423,22,28,0.786,4,33,20,9,1,17,17
Atlanta Hawks,82,4/10/2022,@,HOU,W,130,114,45,87,0.517,21,38,0.553,19,24,0.792,13,50,29,4,4,12,19,,41,89,0.461,17,46,0.37,15,20,0.75,6,34,24,4,4,5,19
Charlotte Hornets,1,10/20/2021,,IND,W,123,122,46,107,0.43,13,31,0.419,18,27,0.667,12,46,29,9,5,8,21,,42,90,0.467,17,47,0.362,21,24,0.875,8,51,29,2,10,16,24
Charlotte Hornets,2,10/22/2021,@,CLE,W,123,112,48,91,0.527,13,32,0.406,14,17,0.824,11,46,32,13,1,18,16,,43,84,0.512,9,31,0.29,17,20,0.85,7,36,26,9,3,18,15
Charlotte Hornets,3,10/24/2021,@,BRK,W,111,95,43,94,0.457,10,30,0.333,15,19,0.789,10,48,26,10,5,12,17,,38,87,0.437,9,35,0.257,10,12,0.833,9,44,18,10,8,17,19
Charlotte Hornets,4,10/25/2021,,BOS,L,129,140,46,103,0.447,19,44,0.432,18,28,0.643,14,52,26,4,6,14,25,,50,101,0.495,19,50,0.38,21,25,0.84,11,53,33,8,9,12,23
Charlotte Hornets,5,10/27/2021,@,ORL,W,120,111,43,83,0.518,14,30,0.467,20,24,0.833,10,40,22,14,4,16,14,,43,88,0.489,15,40,0.375,10,13,0.769,8,33,22,6,2,18,21
Charlotte Hornets,6,10/29/2021,@,MIA,L,99,114,35,90,0.389,13,37,0.351,16,22,0.727,11,37,21,8,6,11,17,,43,91,0.473,9,35,0.257,19,19,1,16,60,23,6,3,17,20
Charlotte Hornets,7,10/31/2021,,POR,W,125,113,46,89,0.517,20,42,0.476,13,21,0.619,10,44,36,4,6,8,18,,43,97,0.443,17,54,0.315,10,11,0.909,15,47,30,4,5,12,18
Charlotte Hornets,8,11/1/2021,,CLE,L,110,113,42,101,0.416,15,39,0.385,11,15,0.733,20,46,27,12,12,17,23,,39,90,0.433,9,28,0.321,26,38,0.684,17,49,21,12,7,16,14
Charlotte Hornets,9,11/3/2021,@,GSW,L,92,114,34,91,0.374,10,36,0.278,14,19,0.737,9,49,18,10,2,16,14,,42,86,0.488,18,45,0.4,12,18,0.667,7,53,33,14,4,16,17
Charlotte Hornets,10,11/5/2021,@,SAC,L,110,140,43,92,0.467,11,35,0.314,13,21,0.619,7,28,29,8,5,10,19,,48,87,0.552,22,44,0.5,22,26,0.846,13,56,29,5,1,18,21
Charlotte Hornets,11,11/7/2021,@,LAC,L,106,120,41,101,0.406,10,33,0.303,14,18,0.778,12,44,20,13,2,13,21,,41,86,0.477,18,48,0.375,20,21,0.952,7,50,24,8,5,20,16
Charlotte Hornets,12,11/8/2021,@,LAL,L,123,126,43,99,0.434,14,42,0.333,23,28,0.821,14,55,23,5,3,18,23,,44,91,0.484,13,32,0.406,25,35,0.714,8,51,30,11,8,15,23
Charlotte Hornets,13,11/10/2021,@,MEM,W,118,108,41,90,0.456,15,36,0.417,21,24,0.875,9,49,32,13,7,17,16,,45,107,0.421,9,38,0.237,9,15,0.6,20,57,27,14,8,16,18
Charlotte Hornets,14,11/12/2021,,NYK,W,104,96,39,90,0.433,10,36,0.278,16,24,0.667,12,49,25,10,5,12,18,,36,93,0.387,13,35,0.371,11,18,0.611,14,51,17,8,5,19,22
Charlotte Hornets,15,11/14/2021,,GSW,W,106,102,42,88,0.477,14,36,0.389,8,12,0.667,4,39,23,10,2,11,21,,38,90,0.422,9,39,0.231,17,25,0.68,11,49,31,8,7,15,17
Charlotte Hornets,16,11/17/2021,,WAS,W,97,87,42,96,0.438,10,32,0.313,3,6,0.5,16,59,30,6,8,11,16,,33,90,0.367,8,42,0.19,13,16,0.813,11,48,23,7,5,10,12
Charlotte Hornets,17,11/19/2021,,IND,W,121,118,44,81,0.543,12,31,0.387,21,28,0.75,6,45,28,8,7,17,26,,41,88,0.466,11,36,0.306,25,32,0.781,8,38,19,10,6,10,24
Charlotte Hornets,18,11/20/2021,@,ATL,L,105,115,43,102,0.422,10,40,0.25,9,15,0.6,20,51,26,6,2,10,22,,43,82,0.524,12,34,0.353,17,21,0.81,8,46,24,6,6,12,22
